participant_id,charity_id,cluster_id,personalization_type,counterfactual_code,content_source,post_id,post_text,rating,donation_amount,persuasiveness_1,persuasiveness_2,persuasiveness_3,familiar,age,gender,ideology,religiosity
607a7b7d300ce256f51706bd,"The Leukemia & Lymphoma Society",MMLR,personalized,OFRN,LLM,353,"Compassion and justice call us to unite against blood cancers. Your generosity offers hope and healing to countless families fighting leukemia and lymphoma. Stand up; donate today to The Leukemia & Lymphoma Society. #FaithInAction #DonateNow",Like,0.02,4,4,4,1,36,Male,3,4
607a7b7d300ce256f51706bd,"National Pediatric Cancer Foundation",MMLR,personalized,OFRN,Human,157,"Everyday, 43 children are diagnosed with cancer. This number should be zero. We at the National Pediatric Cancer Foundation strive to give these children the proper treatments they deserve. Join our cause and share a token of your faith at [link] God bless you",Dislike,0.02,6,6,6,1,36,Male,3,4
607a7b7d300ce256f51706bd,"Pancreatic Cancer Action Network",MMLR,generic,OFRN,Human,294,"Please donate to the Pancreatic Cancer Action Network! Pancreatic Cancer is attacking humans!  Pancreatic Cancer Action Network can help us protect people away from Pancreatic cancer!  Every donation can help us! ❤❤",Like,0,5,5,5,0,36,Male,3,4
67f13a544c657604a1782ce7,"Cancer Research Institute",YMLN,personalized,OFRR,Human,254,"Healthcare as a basic human right should actually be provided by the government. But in a situation like the one our country is facing now immediate action is needed to help everyone that is diagnosed with cancer. We would be grateful if you could help us in doing so!",Like,0.01,6,6,6,1,18,Male,3,2
67f13a544c657604a1782ce7,"The Lustgarten Foundation for Pancreatic Cancer Research",YMLN,generic,OFRR,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Dislike,0.01,6,5,7,1,18,Male,3,2
67f13a544c657604a1782ce7,"National Pediatric Cancer Foundation",YMLN,personalized,OFRR,LLM,526,"Kids facing cancer deserve a brighter future—let's step up and make real change happen. Your donation helps fuel vital research and hope. Be part of the cure. Donate now to @PediatricCancer! #CancerSucks #ActNow 🌟 
[link]",Neutral,0.02,6,5,7,1,18,Male,3,2
67f13a544c657604a1782ce7,"Dana-Farber Cancer Institute",YMLN,counterfactual,OFRR,Human,54,"My husband has been blessed and saved from cancer, and thou shalt love thy neighbour as thyself (Matthew 22:34-40) so I will donate to the Dana-Farber Cancer Institute as should you. ",Dislike,0.01,7,6,6,1,18,Male,3,2
67f13a544c657604a1782ce7,"Pancreatic Cancer Action Network",YMLN,generic,OFRR,LLM,593,"Every life touched by pancreatic cancer deserves hope and support. Your donation helps fund critical research and provide vital patient resources through @PanCAN. Together, we can create a world without pancreatic cancer. Donate now: [link] #EndPancreaticCancer",Neutral,0.02,7,6,7,0,18,Male,3,2
67f13a544c657604a1782ce7,"The Leukemia & Lymphoma Society",YMLN,counterfactual,OFRR,LLM,413,"Join us in standing up for faith, family, and compassion by supporting The Leukemia & Lymphoma Society. Your generosity helps save lives and restore hope to families affected by blood cancer. Together, let's make a difference—donate today! 🙏 #LLS #DonateNow",Like,0.02,1,7,6,1,18,Male,3,2
67e831748972486468023111,"The Leukemia & Lymphoma Society",MFLR,personalized,YMRN,LLM,317,"Compassion & faith bind us. Together, we can help patients battling leukemia & lymphoma find hope and courage. Every dollar empowers lives and spreads love. Join me in donating to The Leukemia & Lymphoma Society. 🙏❤️ #FaithInAction #DonateNow",Like,0.02,6,6,6,1,44,Female,3,5
67e831748972486468023111,"Dana-Farber Cancer Institute",MFLR,generic,YMRN,Human,291,"Probably someone said that a chain of good deeds will change the world. And we believe in this claim, as a chain of donations to our associations can help in fighting cancer, thus changing the world. Don't waste your chance to do a good deed today.",Neutral,0.01,7,7,7,-1,44,Female,3,5
67e831748972486468023111,"Pancreatic Cancer Action Network",MFLR,personalized,YMRN,Human,2,"We pledge for you to be selfless and loving to members of our community. Cancer, the biggest evil needs to be fought. Donate now, and help safe the members of our community that can not afford to be helped. ",Like,0.01,4,4,5,0,44,Female,3,5
67e831748972486468023111,"National Pediatric Cancer Foundation",MFLR,counterfactual,YMRN,LLM,488,"Every kid deserves a fighting chance. Be the hero who empowers young warriors battling pediatric cancer. Your donation supports groundbreaking research and hope for brighter futures. Every dollar counts—take action now! Donate at: [link] #BeatCancer",Like,0.01,5,5,6,0,44,Female,3,5
67e831748972486468023111,"Cancer Research Institute",MFLR,counterfactual,YMRN,Human,212,"Cancer Research Institute is giving hope to people with all sorts of cancer. I find myself incapable of actively being involved in those studies. I am happily donating to them now and then, hoping for advanced life-saving treatment. Join today!",Dislike,0.01,6,4,5,1,44,Female,3,5
67e831748972486468023111,"The Lustgarten Foundation for Pancreatic Cancer Research",MFLR,generic,YMRN,LLM,597,"Pancreatic cancer affects thousands of lives each year—but hope begins with research. Your donation to @LFPancreaticCan can spark breakthroughs that save families from heartache. Join us in turning HOPE into ACTION. Donate now➡️ [link] #EndPancreaticCancer",Neutral,0.01,7,7,7,0,44,Female,3,5
673f876ce0effe0b4696750f,"The Lustgarten Foundation for Pancreatic Cancer Research",MMRR,counterfactual,OFLN,Human,160,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every day. Let’s come together with compassion and action to make a difference. Join us and support pancreatic cancer research.",Like,0.02,4,5,5,0,46,Male,4,5
673f876ce0effe0b4696750f,"Dana-Farber Cancer Institute",MMRR,generic,OFLN,Human,292,"By donating today to Dana-Farber Cancer Institute, you support the fight against cancer. A small sum can make a huge differences in the lives of those diagnosed with cancer. ",Like,0.01,5,5,6,0,46,Male,4,5
673f876ce0effe0b4696750f,"The Leukemia & Lymphoma Society",MMRR,counterfactual,OFLN,LLM,422,"Together we can support those facing leukemia & lymphoma—offering compassion, care & hope. Every donation helps fund research & builds a kinder, healthier future for all. Join me in donating now to @LLSusa. #CancerAwareness #Solidarity 
Donate: [link]",Like,0.01,5,5,5,0,46,Male,4,5
673f876ce0effe0b4696750f,"Cancer Research Institute",MMRR,generic,OFLN,LLM,589,"Together, we can turn hope into cures. Your donation to @CancerResearch fuels groundbreaking research and gives families precious time and hope. Be the difference—donate now and power lifesaving discoveries! #CancerResearch #DonateToday 
➡️ [link]",Like,0.02,4,5,5,1,46,Male,4,5
673f876ce0effe0b4696750f,"Pancreatic Cancer Action Network",MMRR,personalized,OFLN,LLM,486,"Stand strong, men of faith! YOUR donation can give hope to families fighting pancreatic cancer. Supporting life, faith, & American values starts with compassion. Donate now to Pancreatic Cancer Action Network and help save lives: [link] #FaithInAction #BeatCancer",Like,0.01,5,5,5,0,46,Male,4,5
673f876ce0effe0b4696750f,"National Pediatric Cancer Foundation",MMRR,personalized,OFLN,Human,176,"PLEASE DONATE to National Pediatric Cancer Foundation! ✊ Over the past few years, we have helped lots of children with cancer. Your donation can help us better support those children who have unfortunately been harmed by this disease! God bless you!",Like,0.02,5,5,5,-1,46,Male,4,5
67100ebfdff024af85baf3ad,"Pancreatic Cancer Action Network",MMRN,counterfactual,YFLR,Human,85,"Many families are tear apart by blood cancer. Many young couples might not even be possible to get children and build their family of their dream! God forbid this happens to anyone, however,it does. Lend us a hand to support victims so that we can help each other in Gods name.",Like,0.05,5,6,6,0,37,Male,4,2
67100ebfdff024af85baf3ad,"Dana-Farber Cancer Institute",MMRN,personalized,YFLR,Human,169,"PLEASE DONATE to Dana-Farber Cancer Institute! We are always fighting against cancer ✊ Over the past few years, we have helped lots of people with cancer. Your donation can help us better support those who have unfortunately been harmed by this disease! ",Neutral,0,3,4,4,-1,37,Male,4,2
67100ebfdff024af85baf3ad,"Cancer Research Institute",MMRN,generic,YFLR,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Like,0,4,3,4,1,37,Male,4,2
67100ebfdff024af85baf3ad,"The Lustgarten Foundation for Pancreatic Cancer Research",MMRN,counterfactual,YFLR,LLM,357,"Your compassion can transform heartbreak into hope💜. Join us in fighting pancreatic cancer—every donation fuels vital research and honors every precious life. Together, let's build a world full of healing and hope. Donate now: [link] #FaithInAction",Neutral,0,5,5,6,0,37,Male,4,2
67100ebfdff024af85baf3ad,"National Pediatric Cancer Foundation",MMRN,generic,YFLR,Human,295,"Children shouldn’t suffer from cancer, and we, as a National Pediatric Cancer Foundation, aim to take some steps toward this goal. Donate money and become a helping hand.",Neutral,0,3,4,4,1,37,Male,4,2
67100ebfdff024af85baf3ad,"The Leukemia & Lymphoma Society",MMRN,personalized,YFLR,LLM,368,"Hard work built the life you've earned—now let's fight together for those battling leukemia. Your donation to The Leukemia & Lymphoma Society supports real strength, real courage, and real American grit. Be their hero today. Donate now: [link] #BeatBloodCancer",Neutral,0.05,3,4,4,1,37,Male,4,2
67d2122d66902841aaada512,"The Lustgarten Foundation for Pancreatic Cancer Research",OFLR,personalized,YMRN,Human,238,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every day. As people of faith, we must stand together to support those affected. Let’s make a difference, guided by compassion and action. Join us and support pancreatic cancer research.",Like,0.03,4,4,4,1,63,Female,3,4
67d2122d66902841aaada512,"Cancer Research Institute",OFLR,counterfactual,YMRN,LLM,512,"Stand strong. Fight cancer head-on by backing innovative science made in America. Your donation powers breakthroughs protecting our generation and the next. No waiting, no excuses—let's beat cancer together. Donate now: [link] #CancerWarriors",Neutral,0.01,5,6,5,0,63,Female,3,4
67d2122d66902841aaada512,"The Leukemia & Lymphoma Society",OFLR,personalized,YMRN,LLM,439,"Together, our compassion can be a beacon of hope for families affected by leukemia and lymphoma. Let's live our faith through kindness and solidarity by supporting @LLSusa. Donate now and help fuel lifesaving research. 💖🙏 #FightCancer #FaithInAction",Like,0.01,4,5,4,-1,63,Female,3,4
67d2122d66902841aaada512,"Pancreatic Cancer Action Network",OFLR,generic,YMRN,LLM,593,"Every life touched by pancreatic cancer deserves hope and support. Your donation helps fund critical research and provide vital patient resources through @PanCAN. Together, we can create a world without pancreatic cancer. Donate now: [link] #EndPancreaticCancer",Like,0,5,4,5,0,63,Female,3,4
67d2122d66902841aaada512,"National Pediatric Cancer Foundation",OFLR,counterfactual,YMRN,Human,188,"Donate to the National Pediatric Cancer Foundation – play your part in advancing research and treatment options for the children fighting against cancer.",Like,0.02,3,4,5,0,63,Female,3,4
67d2122d66902841aaada512,"Dana-Farber Cancer Institute",OFLR,generic,YMRN,Human,292,"By donating today to Dana-Farber Cancer Institute, you support the fight against cancer. A small sum can make a huge differences in the lives of those diagnosed with cancer. ",Dislike,0,4,5,5,0,63,Female,3,4
671912820d4a64051a764936,"Cancer Research Institute",MMLN,personalized,YFRR,Human,189,"We try to do everything that we can to keep up the important cancer research. It's more important than it has ever been and we would love if you would help us so that we can help many people in the future.",Like,0,5,6,4,1,48,Male,1,1
671912820d4a64051a764936,"The Lustgarten Foundation for Pancreatic Cancer Research",MMLN,generic,YFRR,LLM,598,"Every day counts in the fight against pancreatic cancer. Your donation to The Lustgarten Foundation can fund hope, advance research, and save lives. Together, let's rewrite stories of courage into stories of survival. Donate today: [link] #EndPancreaticCancer",Like,0.06,6,5,6,0,48,Male,1,1
671912820d4a64051a764936,"Pancreatic Cancer Action Network",MMLN,generic,YFRR,Human,294,"Please donate to the Pancreatic Cancer Action Network! Pancreatic Cancer is attacking humans!  Pancreatic Cancer Action Network can help us protect people away from Pancreatic cancer!  Every donation can help us! ❤❤",Like,0,6,5,6,0,48,Male,1,1
671912820d4a64051a764936,"The Leukemia & Lymphoma Society",MMLN,counterfactual,YFRR,LLM,333,"Every life is precious and deserves a fighting chance. Join me in prayerful action to bring hope to those battling blood cancer. Your donation to @LLSusa lights the path to brighter futures for so many families. Donate now & spread God's love! 🙏❤️ #FaithInAction #EndCancer",Neutral,0.01,3,3,4,1,48,Male,1,1
671912820d4a64051a764936,"National Pediatric Cancer Foundation",MMLN,counterfactual,YFRR,Human,280,"Life is a unique wonder and blessing. No child should suffer from cancer. We can prevent this with your support. Make every life count. Consider donating to us.",Like,0.03,6,7,7,1,48,Male,1,1
671912820d4a64051a764936,"Dana-Farber Cancer Institute",MMLN,personalized,YFRR,LLM,473,"Cancer impacts us all—our families, friends, neighbors. Science and solidarity matter. Support Dana-Farber Cancer Institute's lifesaving research and compassionate care. Every dollar helps beat cancer. Give hope. Donate now: [link] #CancerResearch",Like,0,4,4,5,0,48,Male,1,1
66eb1a41306925cf993d6490,"Dana-Farber Cancer Institute",MMRR,counterfactual,OFLN,LLM,407,"Cancer touches us all, yet hope thrives where compassion leads. Support Dana-Farber Cancer Institute in its groundbreaking research and patient care. Your donation today creates a fearless future for generations ahead. Donate now: [Link] #EndCancer #CareWithCourage",Like,0.01,6,7,7,0,37,Male,6,5
66eb1a41306925cf993d6490,"Cancer Research Institute",MMRR,generic,OFLN,LLM,589,"Together, we can turn hope into cures. Your donation to @CancerResearch fuels groundbreaking research and gives families precious time and hope. Be the difference—donate now and power lifesaving discoveries! #CancerResearch #DonateToday 
➡️ [link]",Like,0.01,6,7,7,1,37,Male,6,5
66eb1a41306925cf993d6490,"Pancreatic Cancer Action Network",MMRR,personalized,OFLN,Human,36,"The Pancreatic Cancer Network dedicates itself to helping thousands of Americans by providing support, community, and hope to the sick. Extend your prayers to these souls - please donate today to support our cause",Like,0.02,7,7,7,0,37,Male,6,5
66eb1a41306925cf993d6490,"The Lustgarten Foundation for Pancreatic Cancer Research",MMRR,personalized,OFLN,LLM,506,"Faith, family, and fighting for those we love—pancreatic cancer affects us all. Support lifesaving research at @LustgartenFDN. Your donation helps secure a brighter future for our loved ones. Donate now to make hope a reality: [link] #FightCancer",Like,0.02,6,7,7,0,37,Male,6,5
66eb1a41306925cf993d6490,"National Pediatric Cancer Foundation",MMRR,generic,OFLN,Human,295,"Children shouldn’t suffer from cancer, and we, as a National Pediatric Cancer Foundation, aim to take some steps toward this goal. Donate money and become a helping hand.",Like,0.02,7,7,7,1,37,Male,6,5
66eb1a41306925cf993d6490,"The Leukemia & Lymphoma Society",MMRR,counterfactual,OFLN,Human,122,"A blood cancer diagnosis has been seen a death sentence for most history. The Leukemia & Lymphoma Society challenged that belief and helped thousands of patients. You can support their dream of curing cancer by donating a small sum. This month your donation is doubled.",Like,0.02,7,7,7,0,37,Male,6,5
60dbf6f5a1694ed71ee0fd7f,"National Pediatric Cancer Foundation",MFLN,counterfactual,YMRR,Human,275,"Save America and help us win the fight against cancer for the young. Like you, every child should have the right to live a blessed life. Give the gift of life and support us with a donation. Our great country can win this fight. Every support counts. ",Dislike,0,1,2,2,-1,36,Female,1,1
60dbf6f5a1694ed71ee0fd7f,"Cancer Research Institute",MFLN,generic,YMRR,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Neutral,0.01,3,6,6,-1,36,Female,1,1
60dbf6f5a1694ed71ee0fd7f,"Pancreatic Cancer Action Network",MFLN,counterfactual,YMRR,LLM,496,"Stand strong for faith, family & the brave fighters battling pancreatic cancer. Your generosity offers hope & healing, defending lives entrusted to us by God. Donate to @PanCAN today—be their hero. 🇺🇸🙏 #FightCancer #FaithInAction",Dislike,0,2,3,5,0,36,Female,1,1
60dbf6f5a1694ed71ee0fd7f,"Dana-Farber Cancer Institute",MFLN,generic,YMRR,Human,291,"Probably someone said that a chain of good deeds will change the world. And we believe in this claim, as a chain of donations to our associations can help in fighting cancer, thus changing the world. Don't waste your chance to do a good deed today.",Dislike,0,2,1,4,0,36,Female,1,1
60dbf6f5a1694ed71ee0fd7f,"The Leukemia & Lymphoma Society",MFLN,personalized,YMRR,LLM,384,"Together, we can empower families affected by leukemia & lymphoma. Your donation to @LLSusa helps provide hope, compassionate support, and groundbreaking research for blood cancer patients. Let's build a healthier, brighter future—donate now! ❤️ #EndCancer #HopeMatters",Like,0.01,3,6,6,1,36,Female,1,1
60dbf6f5a1694ed71ee0fd7f,"The Lustgarten Foundation for Pancreatic Cancer Research",MFLN,personalized,YMRR,Human,71,"Sometimes we underestimate how lucky we are in beeing in a good health. Cancer is the challenge of the 21st century. Many people live with cancer and need support to fight it. Support our battle against cancer by donating now! You can really make the difference.",Neutral,0,2,5,5,0,36,Female,1,1
6818a30514aeafc4a3eec354,"National Pediatric Cancer Foundation",OMRR,counterfactual,YFLN,Human,8,"Injustice, oppression, and no one in charge cares. We try to fight the forgetting of young cancer victims. Try to find treatment for the people that need it most. The time to act is now but we need every support we can gather. Donate with us to fight oppression and save lifes!",Like,0.02,5,5,4,0,57,Male,4,5
6818a30514aeafc4a3eec354,"Cancer Research Institute",OMRR,generic,YFLN,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Like,0.02,7,3,7,1,57,Male,4,5
6818a30514aeafc4a3eec354,"Pancreatic Cancer Action Network",OMRR,personalized,YFLN,LLM,561,"Cancer tests faith and strength—but it won’t beat our spirit. Stand strong for family & faith by supporting Pancreatic Cancer Action Network. Your donation fights for hope, healing & life-saving research. Donate now & protect the ones you love: [link] #FaithInAction",Like,0.02,7,4,7,1,57,Male,4,5
6818a30514aeafc4a3eec354,"The Leukemia & Lymphoma Society",OMRR,personalized,YFLN,Human,23,"As we get older, the risk of blood cancer gets higher and higher. The Leukemia and Lymphoma society helps fight blood cancers worldwide, funding groundbreaking research. Become part of our mission - donate now.",Like,0.01,7,4,7,1,57,Male,4,5
6818a30514aeafc4a3eec354,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,generic,YFLN,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Like,0.01,7,4,7,0,57,Male,4,5
6818a30514aeafc4a3eec354,"Dana-Farber Cancer Institute",OMRR,counterfactual,YFLN,LLM,436,"Cancer affects us all. Support lifesaving research & compassionate care at Dana-Farber. Together we can create real change and hope for everyone impacted. Donate now & help shape a kinder, healthier future. ❤️ #CancerResearch #DanaFarber 
👉 [link]",Like,0.01,7,4,7,1,57,Male,4,5
67cf65a8f368420931b26c3d,"Dana-Farber Cancer Institute",OMRR,generic,YFLN,Human,291,"Probably someone said that a chain of good deeds will change the world. And we believe in this claim, as a chain of donations to our associations can help in fighting cancer, thus changing the world. Don't waste your chance to do a good deed today.",Like,0.02,7,7,7,1,70,Male,6,6
67cf65a8f368420931b26c3d,"Cancer Research Institute",OMRR,counterfactual,YFLN,LLM,313,"We fight for equality, choice & justice—let's stand united against cancer too. Support groundbreaking research so every woman can own her future, healthy & free. Your donation empowers real change!💪🎗️ #CancerResearch #DonateNow [link]",Like,0.01,5,4,5,1,70,Male,6,6
67cf65a8f368420931b26c3d,"Pancreatic Cancer Action Network",OMRR,generic,YFLN,LLM,593,"Every life touched by pancreatic cancer deserves hope and support. Your donation helps fund critical research and provide vital patient resources through @PanCAN. Together, we can create a world without pancreatic cancer. Donate now: [link] #EndPancreaticCancer",Like,0.02,7,7,7,1,70,Male,6,6
67cf65a8f368420931b26c3d,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,personalized,YFLN,LLM,359,"Men of faith and honor understand the value of protecting family and community. Pancreatic cancer steals too many too soon. Support critical research through The Lustgarten Foundation—every dollar serves hope and healing. Donate now: [link] #FightCancer",Like,0.01,7,7,7,0,70,Male,6,6
67cf65a8f368420931b26c3d,"National Pediatric Cancer Foundation",OMRR,personalized,YFLN,Human,263,"Help us save the future of the USA. God's gift that are our children need you. We are fighting to prevent cancer in children. Your support will build a better America and save lives. Every dollar counts.",Like,0.03,7,7,7,0,70,Male,6,6
67cf65a8f368420931b26c3d,"The Leukemia & Lymphoma Society",OMRR,counterfactual,YFLN,Human,281,"Leukemia is the most common cancer in teens under 20. Every young person deserves a fighting chance. Let’s come together and make a difference. Give today and stand with young women to fight against leukemia. #FightLeukemia #GiveYoungPeopleHope",Like,0.01,7,7,7,1,70,Male,6,6
680e903cca280e0d7b36aaf9,"Pancreatic Cancer Action Network",MFRR,generic,OMLN,LLM,594,"Every donation brings hope closer for patients fighting pancreatic cancer. Join us today—your support powers vital research and offers comfort to families who need it most. Together, we can change lives. Donate now to @PanCAN! 💜 #EndPancreaticCancer",Dislike,0,1,2,2,0,35,Female,4,5
680e903cca280e0d7b36aaf9,"The Leukemia & Lymphoma Society",MFRR,personalized,OMLN,LLM,341,"Your donation brings hope to families facing leukemia & lymphoma. Together, guided by faith and compassion, we can uphold the sanctity of life and support loved ones through their hardest battles. 🙏💖 Give today to The Leukemia & Lymphoma Society: [link] #FaithInAction",Like,0.02,4,4,4,0,35,Female,4,5
680e903cca280e0d7b36aaf9,"The Lustgarten Foundation for Pancreatic Cancer Research",MFRR,personalized,OMLN,Human,50,"The Lustgarten Foundation for Pancreatic Cancer Research is dedicated to spreading public awareness, which is how my husband discovered signs of stage 1 pancreatic cancer. This organization is saving American lives, so I urge y'all to donate!",Like,0.04,3,3,3,0,35,Female,4,5
680e903cca280e0d7b36aaf9,"National Pediatric Cancer Foundation",MFRR,generic,OMLN,Human,296,"At the National Pediatric Cancer foundation we aim to end childhood cancer. Millions of children and their families to continue to suffer from this disease. Please consider donating today. ",Neutral,0.03,5,5,5,0,35,Female,4,5
680e903cca280e0d7b36aaf9,"Dana-Farber Cancer Institute",MFRR,counterfactual,OMLN,LLM,372,"Cancer touches lives regardless of belief—but science, compassion, and progress fuel real hope. Support Dana-Farber Cancer Institute’s groundbreaking research and give others the gift of more tomorrows. Make your difference today. Donate now: [link] #EndCancer",Neutral,0.01,5,5,5,0,35,Female,4,5
680e903cca280e0d7b36aaf9,"Cancer Research Institute",MFRR,counterfactual,OMLN,Human,134,"Immunotherapy is a scientific breakthrough that improves the long-term survival and is less invasive than other traditional cancer treatments. Donate and help researchers gain insights in the role of the immune system on cancer. Be part of the cure to cancer. Dare to be hero.",Neutral,0,2,2,2,0,35,Female,4,5
67d6f60c73ddec2e3ccfe0b8,"The Leukemia & Lymphoma Society",YMRN,counterfactual,OFLR,Human,3,"Our kids could be affected by Leukemia! A disease, devastating, can take anyone's life. We pledge you to be giving to the parts of our society that needs it most. Families in struggle, refugees, many of whom need your support more than ever. Donate now and save lives!",Like,0.02,7,7,6,1,24,Male,5,1
67d6f60c73ddec2e3ccfe0b8,"Cancer Research Institute",YMRN,generic,OFLR,Human,290,"Cancer is on the rise, affecting hundreds of thousands of people each year. The Cancer Research Institute is dedicated to advancing treatment and finding cures, so that we can eliminate this disease once and for all. You can make a difference today - donate now.",Neutral,0.01,7,7,7,1,24,Male,5,1
67d6f60c73ddec2e3ccfe0b8,"Pancreatic Cancer Action Network",YMRN,personalized,OFLR,Human,216,"For many, life is corrupted by the cruelty cancer. We take action to protect us from this damn disease. A small token of your patriotism can help brave men, women and children be healthy again. Will you do your part? Visit us at [link] Thank you 💪",Neutral,0.02,7,7,7,1,24,Male,5,1
67d6f60c73ddec2e3ccfe0b8,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRN,personalized,OFLR,LLM,523,"Pancreatic cancer doesn't play fair. Let's fight hard and fund groundbreaking research to crush this ruthless opponent. Your donation helps drive innovation and strength for those affected. Join the fight now—every dollar counts! Donate today: [link] #BeatCancer",Dislike,0.01,7,7,6,0,24,Male,5,1
67d6f60c73ddec2e3ccfe0b8,"Dana-Farber Cancer Institute",YMRN,counterfactual,OFLR,LLM,349,"Cancer touches the hearts we hold dear, but compassion and faith empower hope. Join me in supporting Dana-Farber Cancer Institute's vital research and care. Together, our generosity creates miracles. Give now and be part of a brighter tomorrow. 🙏❤️ #EndCancer",Like,0.01,7,7,7,0,24,Male,5,1
67d6f60c73ddec2e3ccfe0b8,"National Pediatric Cancer Foundation",YMRN,generic,OFLR,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Like,0.02,7,6,7,1,24,Male,5,1
681ddcdab86d4d6faa765143,"The Leukemia & Lymphoma Society",OMRR,generic,YFLN,LLM,600,"Every 3 minutes, someone hears, You have blood cancer."" But together we CAN fight back. Your support helps fund lifesaving treatments & brings hope to countless families. Join us—donate to The Leukemia & Lymphoma Society today. ❤️ #EndBloodCancer Donate now: [link]",Like,0.03,5,6,6,-1,59,Male,5,4
681ddcdab86d4d6faa765143,"National Pediatric Cancer Foundation",OMRR,generic,YFLN,Human,295,"Children shouldn’t suffer from cancer, and we, as a National Pediatric Cancer Foundation, aim to take some steps toward this goal. Donate money and become a helping hand.",Like,0.05,6,6,7,-1,59,Male,5,4
681ddcdab86d4d6faa765143,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,counterfactual,YFLN,LLM,472,"Pancreatic cancer research is critically underfunded—let's change that. Together, we can empower science, honor loved ones, and fight for brighter futures. Donate to @LFPancreaticCan today💜: [link] #CancerResearch #HopeInAction #MakeADifference",Like,0,4,5,5,0,59,Male,5,4
681ddcdab86d4d6faa765143,"Cancer Research Institute",OMRR,personalized,YFLN,LLM,415,"Honor strength, faith, and family by joining the fight against cancer. Your support upholds American innovation and hope, empowering researchers at Cancer Research Institute to save countless lives. Act today—donate now: [link] #FaithInAction",Like,0.01,5,6,5,1,59,Male,5,4
681ddcdab86d4d6faa765143,"Dana-Farber Cancer Institute",OMRR,personalized,YFLN,Human,180,"PLEASE DONATE to Dana-Farber Cancer Institute! We are always fighting against cancer ✊ Over the past few years, we have helped lots of people with cancer. Your donation can help us provide better support! This is a very meaningfui action! ❤ God bless you!",Neutral,0,3,3,4,0,59,Male,5,4
681ddcdab86d4d6faa765143,"Pancreatic Cancer Action Network",OMRR,counterfactual,YFLN,Human,158,"For many life is corrupted by pancreatic cancer. We take action to assist patients through this damn disease. A small token of your care and charity can help desperate people be healthy and hopeful again. Join our cause and visit us at [link] Thank you very much!",Like,0.01,5,4,5,0,59,Male,5,4
67e9c73caada4a6aea341f5b,"The Leukemia & Lymphoma Society",MFRR,generic,OMLN,Human,300,"One day, you or someone you love might need a life-saving donor, whom you have never met. Would you like to become someone's hope today?  ",Like,0.02,6,6,6,1,48,Female,6,6
67e9c73caada4a6aea341f5b,"Cancer Research Institute",MFRR,counterfactual,OMLN,Human,237,"Let's stand together against what continues to be one of the deadliest disease: cancer. At the Cancer Research Institute we perform cutting-edge research on treatment of cancer. To continue to do so we need your help. Please donate today!",Like,0.01,7,7,7,1,48,Female,6,6
67e9c73caada4a6aea341f5b,"The Lustgarten Foundation for Pancreatic Cancer Research",MFRR,counterfactual,OMLN,LLM,423,"Pancreatic cancer takes too many fathers, husbands, and lifelong friends. Join the fight for science-driven hope. Support @LFPancreaticCan's critical research—because progress comes when we unite behind knowledge and compassion. Act now. Donate today: [link] #EndCancer",Like,0.01,7,6,7,0,48,Female,6,6
67e9c73caada4a6aea341f5b,"National Pediatric Cancer Foundation",MFRR,generic,OMLN,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Like,0.01,7,7,7,1,48,Female,6,6
67e9c73caada4a6aea341f5b,"Dana-Farber Cancer Institute",MFRR,personalized,OMLN,Human,35,"The Dana-Farber Cancer Institute is dedicated to groundbreaking cancer research, saving thousands of American souls with their innovations. However, we can't do it alone. Make a difference today and donate now.",Like,0.01,7,7,7,0,48,Female,6,6
